Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Hourihane,21,6,LEE,AVL,1,MID,6.0,0.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,77.7,23.0,16.3,3.5,0.0,0.6,2.8,8.5,260.0,2104.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.56,0.82,0.82,0.33,0.03,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Traoré,21,6,LEE,AVL,1,MID,5.9,0.0,1.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.8,2.6,47.0,5.6,1.0,0.0,0.2,0.7,1.0,218.0,412.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.27,0.27,0.0,0.27,0.27,0.9,0.62,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Davis,21,6,LEE,AVL,1,FWD,4.4,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,12.9,6.0,2.3,0.0,0.0,0.0,0.2,1.0,12129.0,56890.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.54,0.54,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Nakamba,21,6,LEE,AVL,1,MID,4.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.6,7.0,1.7,0.2,0.0,0.0,0.2,0.5,924.0,1576.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.76,0.51,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Martínez,21,6,LEE,AVL,1,GKP,4.8,26.4,5.2,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,173.4,0.0,0.0,17.3,5.2,0.0,1.1,7.1,6.8,126172.0,17543.0,3.0,-3.0,5,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.21,0.21,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Konsa,21,6,LEE,AVL,1,DEF,4.7,8.0,3.5,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,123.0,0.5,59.0,18.2,3.5,0.0,0.7,6.2,5.8,59758.0,18401.0,2.0,-2.0,5,0.0,0.07,0.07,0.0,0.010000000000000009,0.010000000000000009,0.09,0.09,0.0,0.09,0.09,0.1,0.1,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
El Mohamady,21,6,LEE,AVL,1,DEF,4.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.1,2.0,1.7,0.2,0.0,0.0,0.2,1.0,366.0,1262.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.58,0.58,0.58,3,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.4999999999999991,1.4999999999999991,2.38,2.38,-0.8799999999999999,0.5199999999999996,-1.29,7.0,20.0,0.8200000000000003,6,2.0,1.5,1.6666666666666667,1.5366666666666668,1.4083333333333332,1.63,1.2483333333333333,0.16,1.1366666666666667,1.8499999999999999,8.0,8.833333333333334,1.4100000000000001
Jorginho,21,6,MUN,CHE,0,MID,5.3,13.3,7.7,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,172.8,64.4,77.0,31.5,7.7,0.0,1.5,6.6,7.0,101863.0,31292.0,3.0,-3.0,5,0.0,0.020000000000000018,0.010000000000000009,0.0,0.06000000000000005,0.06000000000000005,0.64,0.02,0.03,0.67,0.05,0.27,0.27,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Thiago Silva,21,6,MUN,CHE,0,DEF,5.5,2.3,4.3,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,73.2,16.0,2.0,9.2,4.3,0.0,0.8,2.5,4.7,21665.0,3909.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.1200000000000001,0.1200000000000001,0.0,0.0,0.02,0.02,0.02,0.46,0.46,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Kanté,21,6,MUN,CHE,0,MID,4.9,3.3,2.3,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,76.6,24.3,11.0,11.3,2.3,0.0,0.5,2.7,2.2,6348.0,11685.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.1100000000000001,0.11999999999999988,0.01,0.01,0.0,0.01,0.01,0.3,0.29,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Werner,21,6,MUN,CHE,0,FWD,9.3,20.7,6.7,2.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,117.4,60.3,251.0,42.9,6.7,0.0,0.7,3.1,4.8,54211.0,79392.0,-2.0,2.0,6,0.0,0.06000000000000005,0.06000000000000005,0.0,0.06000000000000005,0.0,0.39,0.39,0.09,0.48,0.48,0.54,0.16,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Havertz,21,6,MUN,CHE,0,MID,8.4,8.4,5.0,2.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,96.4,107.8,67.0,27.2,5.0,0.0,0.6,2.7,3.8,25349.0,51931.0,-1.0,1.0,6,0.0,0.0,0.0,0.06,0.050000000000000266,0.050000000000000044,0.13,0.13,0.1,0.22,0.22,0.54,0.35,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Zouma,21,6,MUN,CHE,0,DEF,5.1,5.4,7.7,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,172.8,14.6,76.0,26.4,7.7,1.0,1.5,6.3,6.4,99979.0,10553.0,1.0,-1.0,5,0.0,0.0,0.0,0.02,0.12000000000000005,0.12000000000000005,0.04,0.04,0.0,0.04,0.04,0.11,0.11,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
James,21,6,MUN,CHE,0,DEF,5.0,11.1,3.0,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,158.4,129.0,37.0,32.6,3.0,1.0,0.6,5.0,5.0,30648.0,48669.0,0.0,0.0,5,0.0,0.030000000000000002,0.030000000000000002,0.0,0.08000000000000007,0.050000000000000044,0.01,0.01,0.22,0.23,0.23,0.38,0.34,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Mount,21,6,MUN,CHE,0,MID,6.9,5.3,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,87.4,113.8,137.0,33.8,1.0,0.0,0.1,2.8,3.8,5864.0,41470.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.18,0.3,0.3,0.39,0.25,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Azpilicueta,21,6,MUN,CHE,0,DEF,5.9,4.2,4.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,71.8,39.2,33.0,14.4,4.0,0.0,0.7,2.9,3.4,10600.0,8935.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.06000000000000005,0.04999999999999993,0.02,0.02,0.01,0.03,0.03,0.3,0.28,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Christensen,21,6,MUN,CHE,0,DEF,4.9,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.1,20.0,9.5,0.3,0.0,0.1,0.0,0.0,395.0,1046.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.39,0.39,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Chilwell,21,6,MUN,CHE,0,DEF,5.8,16.9,9.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,128.6,142.4,48.0,32.0,9.0,0.0,1.6,4.7,9.0,238893.0,16831.0,3.0,-3.0,3,0.0,0.0,0.0,0.06,0.10999999999999999,0.09000000000000008,0.05,0.05,0.12,0.17,0.17,0.31,0.22,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Alonso,21,6,MUN,CHE,0,DEF,5.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.1,20.0,8.5,0.0,0.0,0.0,0.3,0.7,981.0,10030.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.04,0.04,0.12,0.1,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Abraham,21,6,MUN,CHE,0,FWD,7.2,2.2,2.3,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.2,15.8,113.0,17.4,2.3,0.0,0.3,1.9,2.8,1574.0,13820.0,-3.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.01,0.77,0.77,0.44,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Mendy,21,6,MUN,CHE,0,GKP,5.0,2.1,4.3,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,23.8,0.0,0.0,2.4,4.3,0.0,0.9,2.6,6.5,63538.0,2724.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Pulisic,21,6,MUN,CHE,0,MID,8.3,3.9,2.0,3.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.4,14.1,72.0,11.3,2.0,0.0,0.2,0.7,2.0,15207.0,18279.0,-2.0,2.0,3,0.0,0.12000000000000001,0.12000000000000001,0.0,0.16000000000000003,0.06000000000000005,0.12,0.12,0.03,0.15,0.15,0.44,0.33,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Hudson-Odoi,21,6,MUN,CHE,0,MID,5.8,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,59.5,49.0,15.5,1.0,0.0,0.2,1.7,3.3,365.0,2897.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.3,0.42,0.42,0.5,0.32,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Kovacic,21,6,MUN,CHE,0,MID,5.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,10.9,1.0,2.0,0.3,0.0,0.1,0.7,1.3,310.0,1996.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.77,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Caballero,21,6,MUN,CHE,0,GKP,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,182.0,896.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Tomori,21,6,MUN,CHE,0,DEF,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,276.0,884.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Giroud,21,6,MUN,CHE,0,FWD,6.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.0,0.8,0.0,0.0,0.0,0.1,1.0,537.0,2635.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Arrizabalaga,21,6,MUN,CHE,0,GKP,4.8,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,5.0,0.7,0.0,0.1,1.2,2.0,87.0,12306.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22000000000000064,0.21999999999999975,0.6500000000000004,0.6500000000000004,-0.42999999999999994,0.6500000000000004,0.7100000000000009,1.0,6.0,0.7900000000000009,15,1.8,2.4,1.4,1.282,0.826,1.8559999999999999,1.4,-0.5740000000000001,2.258,2.012,7.2,5.2,1.0939999999999999
Lucas Moura,21,6,BUR,TOT,0,MID,6.9,1.6,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.6,40.7,121.0,20.5,1.0,0.0,0.1,2.3,2.7,2829.0,8862.0,-1.0,1.0,6,0.0,0.0,0.0,0.03,0.030000000000000027,0.0,0.22,0.22,0.04,0.26,0.26,0.48,0.22,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
Lloris,21,6,BUR,TOT,0,GKP,5.5,5.7,4.0,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,28.0,96.4,0.0,0.0,9.7,4.0,0.0,0.7,3.5,3.2,10283.0,12269.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
Højbjerg,21,6,BUR,TOT,0,MID,4.9,0.8,3.3,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,110.2,80.1,11.0,20.2,3.3,0.0,0.7,3.1,2.5,4065.0,4024.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.33999999999999986,0.3500000000000001,0.01,0.01,0.12,0.13,0.13,0.59,0.53,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
Kane,21,6,BUR,TOT,0,FWD,10.9,40.9,12.3,5.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,364.0,160.6,372.0,89.7,12.3,0.0,1.1,6.0,10.8,260112.0,10460.0,4.0,-4.0,6,0.0,0.21999999999999975,0.2200000000000002,0.3900000000000001,0.17999999999999972,0.0,0.8,0.68,0.6,1.41,1.28,1.1,0.12,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
Dier,21,6,BUR,TOT,0,DEF,4.9,1.1,2.7,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,86.8,3.8,4.0,9.5,2.7,0.0,0.6,2.7,2.6,2352.0,6807.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.08,0.08,0.0,0.08,0.08,0.26,0.26,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
Davies,21,6,BUR,TOT,0,DEF,4.8,1.2,3.3,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,47.4,54.7,46.0,14.8,3.3,0.0,0.7,3.1,3.0,3615.0,7284.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.18999999999999995,0.18999999999999995,0.02,0.02,0.02,0.04,0.04,0.29,0.28,5,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.8000000000000007,0.7900000000000009,0.9499999999999993,0.9500000000000002,-0.15000000000000036,-0.009999999999999787,-0.4800000000000004,6.0,4.0,1.1999999999999993,18,0.6,1.8,0.2,0.8699999999999999,0.8699999999999999,1.036,0.884,-0.014000000000000002,2.416,2.2800000000000002,6.2,6.6,1.21
