Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Mata,21,9,WBA,MUN,5.9,MID,0.2,2.7,6.0,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,43.2,106.3,48.0,19.7,2.7,0.0,0.5,2.4,3.5,1431.0,872.0,-1.0,1.0,4,0.0,0.0,0.0,0.01999999999999999,0.039999999999999925,0.030000000000000027,0.05,0.05,0.06,0.12,0.12,0.25,0.19,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Greenwood,21,9,WBA,MUN,7.1,MID,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,35.3,71.0,12.1,0.3,0.0,0.0,1.0,1.4,717.0,30845.0,-4.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.06,0.26,0.26,0.24,0.01,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Matic,21,9,WBA,MUN,4.8,MID,0.2,1.3,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.6,45.8,22.0,12.2,1.3,0.0,0.3,2.1,2.0,746.0,1109.0,-2.0,2.0,5,0.0,0.0,0.0,0.020000000000000004,0.69,0.6900000000000001,0.02,0.02,0.03,0.04,0.04,0.51,0.48,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
James,21,9,WBA,MUN,6.3,MID,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,42.4,86.0,14.2,0.0,0.0,0.0,0.5,1.0,424.0,901.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.06,0.2,0.2,0.26,0.07,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Bailly,21,9,WBA,MUN,4.9,DEF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.1,0.0,2.5,0.0,0.0,0.0,-0.2,-0.5,54.0,809.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Telles,21,9,WBA,MUN,5.5,DEF,1.3,2.0,,,,,,,,,,,,,,,9.4,5.5,5.0,2.0,2.0,,0.4,1.1,6.0,,,0.0,0.0,1,,,,,,,0.04,0.04,0.0,0.04,0.04,0.16,0.16,10,,,,,,,,,,,,,,,,,
van de Beek,21,9,WBA,MUN,6.7,MID,1.8,0.7,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.2,22.1,39.0,10.5,0.7,0.0,0.1,1.6,1.8,1913.0,11070.0,-3.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.06,0.39,0.39,0.76,0.36,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Cavani,21,9,WBA,MUN,8.0,FWD,0.7,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,34.2,2.4,83.0,11.9,2.0,0.0,0.2,0.9,1.8,17419.0,14784.0,0.0,0.0,4,0.0,0.16000000000000003,0.16000000000000003,0.0,0.71,0.56,0.87,0.87,0.0,0.87,0.87,1.48,0.67,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Fosu-Mensah,21,9,WBA,MUN,4.4,DEF,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,147.0,402.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.32,0.34,0.34,0.43,0.38,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Tuanzebe,21,9,WBA,MUN,4.4,DEF,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3,0.0,0.7,0.3,0.0,0.1,0.2,1.0,1504.0,1474.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Ighalo,21,9,WBA,MUN,6.2,FWD,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,210.0,697.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4299999999999997,1.67,0.4399999999999995,0.4400000000000004,1.23,-0.6500000000000004,0.02999999999999936,20.0,2.0,2.75
Jorginho,21,9,new,CHE,5.2,MID,9.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.2,65.0,77.0,31.8,0.7,0.0,0.1,7.1,5.3,26888.0,178358.0,2.0,-2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.01,0.03,0.64,0.04,0.27,0.27,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Thiago Silva,21,9,new,CHE,5.5,DEF,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6,18.0,52.0,23.0,4.7,0.0,0.9,5.1,5.6,35789.0,44239.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.01,0.14,0.14,0.32,0.32,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Emerson,21,9,new,CHE,4.8,DEF,0.1,0.3,,,,,,,,,,,,,,,6.2,0.7,0.0,0.7,0.3,,0.1,0.2,1.0,,,-2.0,2.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,
Kanté,21,9,new,CHE,4.9,MID,3.3,3.7,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,151.6,74.9,19.0,24.7,3.7,0.0,0.8,4.9,2.7,17347.0,14621.0,-1.0,1.0,9,0.0,0.0,0.0,0.06,1.13,1.0700000000000003,0.01,0.01,0.04,0.05,0.05,0.43,0.39,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Werner,21,9,new,CHE,9.5,FWD,24.5,6.3,5.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,212.2,114.4,354.0,68.1,6.3,0.0,0.7,5.1,5.3,148547.0,94972.0,0.0,0.0,9,0.0,0.45999999999999996,0.45999999999999996,0.4800000000000001,1.0999999999999996,0.16000000000000014,0.45,0.45,0.13,0.58,0.58,0.63,0.13,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Zouma,21,9,new,CHE,5.4,DEF,18.8,7.3,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,253.8,17.9,101.0,37.3,7.3,0.0,1.4,10.0,6.8,275648.0,52029.0,4.0,-4.0,8,0.0,0.08999999999999997,0.08999999999999997,0.0,0.26,0.26,0.08,0.08,0.0,0.08,0.08,0.13,0.13,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
James,21,9,new,CHE,5.1,DEF,12.9,5.3,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,194.6,172.3,76.0,44.5,5.3,0.0,1.0,8.0,5.1,98801.0,43490.0,1.0,-1.0,8,0.0,0.03999999999999998,0.03999999999999998,0.0,0.5,0.48,0.03,0.03,0.14,0.17,0.17,0.39,0.36,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Mount,21,9,new,CHE,6.8,MID,4.5,4.7,6.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,158.4,212.2,216.0,58.7,4.7,0.0,0.7,4.9,4.1,16906.0,29052.0,-2.0,2.0,8,0.0,0.3899999999999999,0.3899999999999999,0.15000000000000013,1.0300000000000002,0.6400000000000001,0.17,0.17,0.19,0.35,0.35,0.43,0.25,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Havertz,21,9,new,CHE,8.3,MID,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,126.4,84.0,32.0,1.0,0.0,0.1,3.1,3.7,2242.0,78278.0,-2.0,2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.09,0.2,0.2,0.48,0.31,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Chilwell,21,9,new,CHE,6.1,DEF,31.7,7.0,7.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,213.0,189.1,133.0,53.6,7.0,0.0,1.1,7.9,8.0,409566.0,67373.0,6.0,-6.0,6,0.0,0.0,0.0,0.0,0.54,0.54,0.16,0.16,0.09,0.25,0.25,0.34,0.27,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Abraham,21,9,new,CHE,7.2,FWD,2.5,7.3,9.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,154.2,103.9,284.0,54.4,7.3,0.0,1.0,5.0,4.5,27145.0,8962.0,-3.0,3.0,8,1.0,0.69,0.69,0.48,1.22,0.049999999999999996,0.55,0.55,0.14,0.69,0.69,0.51,0.02,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Mendy,21,9,new,CHE,5.1,GKP,6.9,4.7,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,57.6,0.0,0.0,5.8,4.7,0.0,0.9,5.3,5.4,66228.0,30658.0,1.0,-1.0,5,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.09,0.09,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Azpilicueta,21,9,new,CHE,5.8,DEF,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,39.2,33.0,14.4,0.0,0.0,0.0,2.9,3.4,4403.0,29136.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.03,0.03,0.3,0.28,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Christensen,21,9,new,CHE,4.8,DEF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.1,20.0,9.5,0.0,0.0,0.0,0.0,0.0,323.0,1277.0,-2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.39,0.39,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Kovacic,21,9,new,CHE,5.3,MID,0.3,2.7,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,49.2,73.0,26.0,14.8,2.7,0.0,0.5,2.3,2.4,1161.0,1184.0,-2.0,2.0,5,0.0,0.08,0.08,0.36,1.31,1.1899999999999997,0.04,0.04,0.13,0.17,0.17,0.81,0.76,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Ziyech,21,9,new,CHE,8.3,MID,18.7,9.3,3.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,112.4,149.7,37.0,30.0,9.3,0.0,1.1,3.6,6.0,581313.0,46002.0,3.0,-3.0,5,0.0,0.01999999999999999,0.01999999999999999,0.2200000000000002,0.6000000000000001,0.36,0.05,0.05,0.8,0.85,0.85,0.59,0.21,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Alonso,21,9,new,CHE,5.7,DEF,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.1,20.0,8.5,0.0,0.0,0.0,0.4,0.7,1606.0,7615.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.04,0.04,0.12,0.1,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Pulisic,21,9,new,CHE,8.2,MID,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,14.1,72.0,11.3,0.0,0.0,0.0,0.7,2.0,336.0,36925.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.03,0.15,0.15,0.44,0.33,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Hudson-Odoi,21,9,new,CHE,5.7,MID,0.3,0.7,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.6,72.6,65.0,18.7,0.7,0.0,0.1,2.1,2.4,552.0,1957.0,-3.0,3.0,5,0.0,0.04999999999999999,0.04999999999999999,0.0,0.08999999999999997,0.040000000000000036,0.12,0.12,0.27,0.39,0.39,0.49,0.29,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Caballero,21,9,new,CHE,4.8,GKP,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,61.0,833.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Rüdiger,21,9,new,CHE,4.5,DEF,0.7,2.0,,,,,,,,,,,,,,,25.4,1.3,0.0,2.7,2.0,,0.4,1.3,6.0,,,-5.0,5.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.57,0.57,3,,,,,,,,,,,,,,,,,
Tomori,21,9,new,CHE,4.7,DEF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,346.0,874.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Giroud,21,9,new,CHE,6.7,FWD,0.6,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.9,6.0,1.3,1.0,0.0,0.1,0.6,1.0,657.0,1756.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Arrizabalaga,21,9,new,CHE,4.8,GKP,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,5.0,0.0,0.0,0.0,1.2,2.0,196.0,3244.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,3,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.8200000000000003,1.8200000000000003,0.370000000000001,0.370000000000001,1.4499999999999997,-0.35999999999999943,0.9000000000000021,8.0,3.0,2.49
Callum Robinson,21,9,mun,WBA,5.5,FWD,0.6,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,86.0,75.4,124.0,28.0,2.0,0.0,0.4,4.7,2.9,3986.0,9207.0,0.0,0.0,9,0.0,0.030000000000000027,0.030000000000000027,0.0,0.030000000000000027,0.0,0.09,0.09,0.06,0.15,0.15,0.25,0.11,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Johnstone,21,9,mun,WBA,4.5,GKP,1.1,3.2,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,268.2,0.0,0.0,26.8,3.2,0.0,0.7,6.7,3.3,8722.0,4925.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Ajayi,21,9,mun,WBA,4.8,DEF,0.2,1.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,125.0,4.2,4.0,13.3,1.8,0.0,0.4,1.9,1.1,491.0,739.0,-2.0,2.0,8,0.0,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.05,0.05,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Furlong,21,9,mun,WBA,4.5,DEF,0.1,1.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.2,96.2,97.0,32.1,1.8,0.0,0.4,4.2,2.4,1555.0,1061.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.13,0.17,0.17,0.13,0.05,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Pereira,21,9,mun,WBA,5.8,MID,1.4,1.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,131.4,176.2,100.0,40.8,1.2,0.0,0.2,4.7,3.4,1952.0,27515.0,-2.0,2.0,8,0.0,0.020000000000000018,0.020000000000000018,0.16000000000000003,0.12,0.03999999999999998,0.07,0.07,0.09,0.16,0.16,0.12,0.05,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Livermore,21,9,mun,WBA,4.8,MID,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,42.6,25.0,13.2,0.8,0.0,0.2,2.5,1.5,305.0,912.0,-2.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.02,0.05,0.05,0.07,0.04,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Diangana,21,9,mun,WBA,5.4,MID,0.4,1.8,2.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,104.4,74.8,126.0,30.5,1.8,0.0,0.3,4.3,2.6,747.0,4795.0,-1.0,1.0,9,0.0,0.039999999999999925,0.039999999999999925,0.0,0.06000000000000005,0.030000000000000027,0.08,0.08,0.01,0.09,0.09,0.12,0.07,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Townsend,21,9,mun,WBA,4.5,DEF,0.1,2.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,128.2,71.7,50.0,25.0,2.2,0.0,0.5,4.0,2.6,1451.0,889.0,0.0,0.0,7,0.0,0.07,0.07,0.0,0.13,0.07,0.02,0.02,0.03,0.05,0.05,0.1,0.06,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Bartley,21,9,mun,WBA,4.4,DEF,0.2,0.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,139.0,1.7,41.0,18.1,0.8,0.0,0.2,2.7,2.0,365.0,794.0,-1.0,1.0,6,0.0,0.10999999999999999,0.10999999999999999,0.0,0.020000000000000018,0.020000000000000018,0.11,0.11,0.0,0.11,0.11,0.05,0.05,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
O'Shea,21,9,mun,WBA,4.3,DEF,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,22.6,22.0,13.5,0.5,0.0,0.1,1.2,1.0,492.0,834.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.09,0.08,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
Sawyers,21,9,mun,WBA,4.8,MID,0.0,0.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,56.0,39.2,2.0,9.8,0.5,0.0,0.1,2.3,1.6,85.0,213.0,-2.0,2.0,7,0.0,0.0,0.0,0.0,0.07,0.07,0.01,0.01,0.03,0.05,0.05,0.1,0.1,19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4400000000000004,0.4400000000000004,2.4299999999999997,1.67,-1.2300000000000004,-0.9499999999999993,-0.16999999999999993,2.0,20.0,0.16000000000000014
