Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Osborn,21,9,WHU,SHU,1,4.9,MID,0.0%,1.0,351.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,79.4,41.0,16.7,1.0,0.0,0.2,1.8,1.5,683.0,1855.0,-1.0,1.0,6,0.0,0.19,0.19,0.66,1.02,0.76,0.05,0.05,0.17,0.22,0.22,0.26,0.2,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,0.0
Ampadu,21,9,WHU,SHU,1,4.4,DEF,0.5%,0.8,303.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,71.2,20.0,4.0,9.6,0.8,0.0,0.2,1.4,1.5,15291.0,42280.0,-1.0,1.0,4,0.0,0.04,0.04,0.11,0.46,0.46,0.01,0.01,0.03,0.04,0.04,0.14,0.14,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Norwood,21,9,WHU,SHU,1,4.7,MID,0.2%,1.2,277.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,42.2,58.0,0.0,10.1,1.2,0.0,0.3,1.7,1.6,5856.0,32371.0,-3.0,3.0,5,0.0,0.0,0.0,0.08,1.27,1.22,0.0,0.0,0.03,0.03,0.03,0.41,0.39,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Burke,21,9,WHU,SHU,1,4.4,MID,0.9%,0.2,254.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.8,36.6,71.0,10.8,0.2,0.0,0.0,1.6,1.8,77193.0,87294.0,-1.0,1.0,4,0.0,0.25,0.25,0.14,0.43,0.04,0.09,0.09,0.05,0.14,0.14,0.15,0.01,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,0.0
Brewster,21,9,WHU,SHU,1,4.5,FWD,6.7%,1.5,231.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.6,23.6,11.0,4.5,1.5,0.0,0.3,1.3,1.5,554284.0,472344.0,0.0,0.0,4,0.0,0.57,0.57,0.13,0.81,0.1,0.22,0.22,0.05,0.27,0.27,0.31,0.04,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,1.0
Lowe,21,9,WHU,SHU,1,4.4,DEF,0.1%,0.8,188.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.6,3.3,9.0,3.9,0.8,0.0,0.2,0.7,1.0,890.0,3305.0,-1.0,1.0,3,0.0,0.02,0.02,0.0,0.48,0.45,0.01,0.01,0.0,0.01,0.01,0.23,0.22,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
O'Connell,21,9,WHU,SHU,1,4.8,DEF,0.2%,0.0,180.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,40.2,2.5,0.0,4.3,0.0,0.0,0.0,0.6,1.5,3301.0,41422.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,0.0
Fleck,21,9,WHU,SHU,1,5.7,MID,0.1%,0.0,179.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,48.8,14.0,8.0,0.0,0.0,0.0,0.9,1.7,5387.0,33940.0,-3.0,3.0,3,0.0,0.04,0.04,0.1,0.15,0.1,0.02,0.02,0.05,0.07,0.07,0.08,0.05,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Sharp,21,9,WHU,SHU,1,5.7,FWD,0.1%,1.8,129.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,36.6,4.9,61.0,10.3,1.8,0.0,0.3,1.9,2.8,7901.0,20874.0,-3.0,3.0,4,0.0,1.45,0.68,0.0,0.74,0.05,1.05,0.5,0.0,1.05,0.5,0.54,0.04,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,0.0
Fabio Silva,21,9,SOU,WOL,1,5.2,FWD,0.5%,0.5,52.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,13.7,46.0,6.1,0.5,0.0,0.1,0.8,1.0,26044.0,85164.0,-3.0,3.0,4,0.0,0.13,0.13,0.01,0.14,0.01,0.24,0.24,0.02,0.27,0.27,0.27,0.02,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Vitinha,21,9,SOU,WOL,1,4.8,MID,0.0%,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.6,12.9,0.0,2.2,0.0,0.0,0.0,0.4,1.0,942.0,2752.0,-2.0,2.0,2,0.0,0.0,0.0,0.01,0.11,0.09,0.0,0.0,0.07,0.07,0.07,0.53,0.46,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,1.0
Patrício,21,9,SOU,WOL,1,5.5,GKP,7.5%,6.0,720.0,0.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,171.0,167.6,0.0,0.0,16.6,6.0,0.0,1.1,7.3,5.0,283170.0,214186.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.01,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Boly,21,9,SOU,WOL,1,5.5,DEF,2.8%,4.0,720.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,154.0,135.6,17.7,28.0,18.1,4.0,0.0,0.7,5.6,3.9,111821.0,96512.0,0.0,0.0,8,0.0,0.16,0.16,0.03,0.74,0.74,0.02,0.02,0.0,0.02,0.02,0.09,0.09,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Coady,21,9,SOU,WOL,1,5.0,DEF,8.8%,4.0,720.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,149.0,130.2,12.1,0.0,14.3,4.0,0.0,0.8,6.0,3.8,299744.0,303809.0,0.0,0.0,8,0.0,0.0,0.0,0.05,0.58,0.53,0.0,0.0,0.01,0.01,0.01,0.07,0.07,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Jiménez,21,9,SOU,WOL,1,8.4,FWD,16.8%,5.2,720.0,4.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,133.0,170.6,71.5,228.0,47.2,5.2,0.0,0.6,4.4,4.6,1119879.0,1273417.0,-1.0,1.0,8,4.0,2.13,2.13,0.51,2.81,0.72,0.27,0.27,0.06,0.33,0.33,0.35,0.09,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,5.0
Neto,21,9,SOU,WOL,1,5.5,MID,1.8%,3.5,646.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,154.0,242.7,160.0,55.8,3.5,0.0,0.6,5.8,4.0,184661.0,88435.0,0.0,0.0,8,1.0,0.58,0.58,1.53,2.74,1.31,0.08,0.08,0.21,0.29,0.29,0.37,0.18,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,6.0
Neves,21,9,SOU,WOL,1,5.3,MID,1.5%,2.0,554.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,93.0,103.2,115.6,114.0,33.4,2.0,0.0,0.4,2.8,1.9,34258.0,115174.0,-2.0,2.0,8,0.0,0.62,0.62,0.54,1.85,0.97,0.1,0.1,0.09,0.19,0.19,0.3,0.16,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,1.0
Dendoncker,21,9,SOU,WOL,1,4.8,MID,1.1%,2.2,552.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,77.4,106.2,62.0,24.5,2.2,0.0,0.5,4.0,2.7,39424.0,116796.0,-2.0,2.0,7,0.0,0.81,0.81,0.24,1.7,0.75,0.13,0.13,0.04,0.17,0.17,0.28,0.12,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Semedo,21,9,SOU,WOL,1,5.5,DEF,3.3%,4.5,509.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,93.0,95.5,37.0,22.7,4.5,0.0,0.8,4.5,4.2,282877.0,80195.0,0.0,0.0,6,0.0,0.45,0.45,0.11,1.61,1.1,0.08,0.08,0.02,0.1,0.1,0.28,0.19,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Podence,21,9,SOU,WOL,1,5.5,MID,3.8%,3.8,500.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,114.0,117.4,111.0,34.2,3.8,0.0,0.7,5.3,4.1,623170.0,390656.0,0.0,0.0,7,1.0,1.19,1.19,0.84,2.55,0.86,0.21,0.21,0.15,0.36,0.36,0.45,0.15,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Kilman,21,9,SOU,WOL,1,4.3,DEF,14.3%,5.2,450.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,108.0,92.2,37.4,6.0,13.5,5.2,1.0,1.2,7.0,6.0,1000825.0,137235.0,3.0,-3.0,5,0.0,0.0,0.0,0.16,0.45,0.36,0.0,0.0,0.03,0.03,0.03,0.09,0.07,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Moutinho,21,9,SOU,WOL,1,5.3,MID,1.4%,1.0,356.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,55.4,97.5,9.0,16.4,1.0,0.0,0.2,2.3,1.7,32913.0,158322.0,-2.0,2.0,7,0.0,0.05,0.05,0.34,0.84,0.67,0.01,0.01,0.08,0.1,0.1,0.21,0.17,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Traoré,21,9,SOU,WOL,1,6.2,MID,7.5%,1.0,340.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,62.4,74.3,46.0,18.3,1.0,0.0,0.2,1.9,1.5,243887.0,1074298.0,-3.0,3.0,8,0.0,0.25,0.25,0.31,0.78,0.25,0.07,0.07,0.08,0.15,0.15,0.21,0.07,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,1.0
Vinagre,21,9,SOU,WOL,1,4.2,DEF,1.3%,0.0,172.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.2,25.3,0.0,5.7,0.0,0.0,0.0,0.2,0.5,56472.0,598009.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.09,0.09,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Ait Nouri,21,9,SOU,WOL,1,5.0,DEF,0.3%,4.2,165.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,44.8,10.1,33.0,8.8,4.2,1.0,0.8,3.4,8.5,24969.0,4425.0,0.0,0.0,2,1.0,0.08,0.08,0.0,0.32,0.27,0.04,0.04,0.0,0.04,0.04,0.17,0.14,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,2.0
Marçal,21,9,SOU,WOL,1,4.8,DEF,0.1%,0.8,134.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,24.6,17.9,10.0,5.3,0.8,0.0,0.2,1.9,1.8,22514.0,34432.0,-2.0,2.0,5,0.0,0.06,0.06,0.08,0.6,0.46,0.04,0.04,0.06,0.1,0.1,0.41,0.31,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Hoever,21,9,SOU,WOL,1,4.5,DEF,0.0%,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.8,15.2,2.0,3.1,0.0,0.0,0.0,0.4,1.0,2631.0,1809.0,0.0,0.0,2,0.0,0.0,0.0,0.04,0.05,0.05,0.0,0.0,0.13,0.13,0.13,0.17,0.17,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Buur,21,9,SOU,WOL,1,4.0,DEF,2.3%,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.2,1.0,155634.0,149745.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Saïss,21,9,SOU,WOL,1,5.2,DEF,18.8%,3.5,517.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,135.0,123.4,24.8,60.0,21.0,3.5,1.0,0.7,7.3,6.3,1674225.0,696531.0,2.0,-2.0,6,1.0,0.46,0.46,0.34,1.04,0.41,0.08,0.08,0.06,0.14,0.14,0.18,0.07,9,8,4,1,3.0,8.0,9,13,6.92,6.92,11.25,8.96,-2.04,15.01,13.65,33.0,49.0,8.44,4,2.0,1.5,2.0,1.16875,1.07375,1.135,1.04,0.03375,1.08375,1.48625,5.875,4.5,1.445,0.0
Bernardo,21,9,AVL,BHA,0,3.9,DEF,8.6%,0.2,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,1.1,2.0,0.7,0.2,0.0,0.1,0.3,1.0,183929.0,454534.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,0.0
Webster,21,9,AVL,BHA,0,4.4,DEF,1.9%,2.5,720.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,95.2,38.0,99.0,23.2,2.5,0.0,0.6,4.1,2.2,44498.0,104494.0,-1.0,1.0,8,0.0,0.39,0.39,0.07,1.79,1.7,0.05,0.05,0.01,0.06,0.06,0.22,0.21,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,2.0
White,21,9,AVL,BHA,0,4.5,DEF,1.3%,2.8,708.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,128.4,34.6,10.0,17.5,2.8,0.0,0.6,4.0,2.2,47746.0,72261.0,0.0,0.0,8,0.0,0.05,0.05,0.06,2.33,2.29,0.01,0.01,0.01,0.01,0.01,0.29,0.29,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,2.0
Ryan,21,9,AVL,BHA,0,4.5,GKP,14.0%,2.2,630.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,100.0,62.0,0.3,0.0,6.2,2.2,0.0,0.5,3.8,2.4,350235.0,554410.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.11,0.11,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,3.0
Lamptey,21,9,AVL,BHA,0,4.7,DEF,12.2%,4.5,630.0,1.0,3.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,123.0,133.4,125.6,138.0,39.8,4.5,0.0,1.0,6.2,3.6,990938.0,325219.0,2.0,-2.0,8,1.0,0.7,0.7,0.59,3.56,2.76,0.1,0.1,0.08,0.18,0.18,0.5,0.39,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,-1.0
Maupay,21,9,AVL,BHA,0,6.5,FWD,4.6%,1.5,630.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,187.2,82.6,357.0,62.6,1.5,1.0,0.2,5.8,5.4,598039.0,437650.0,0.0,0.0,7,2.0,4.52,3.0,0.56,4.46,1.34,0.65,0.43,0.08,0.73,0.51,0.64,0.19,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,2.0
Bissouma,21,9,AVL,BHA,0,4.5,MID,3.6%,1.8,628.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,75.0,88.2,40.4,71.0,19.7,1.8,0.0,0.4,4.0,2.6,213324.0,250407.0,0.0,0.0,7,1.0,0.41,0.41,0.02,1.89,1.67,0.06,0.06,0.0,0.06,0.06,0.27,0.24,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,1.0
Trossard,21,9,AVL,BHA,0,6.0,MID,1.7%,1.8,588.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,85.6,155.0,139.0,37.8,1.8,0.0,0.3,4.5,3.9,244644.0,179430.0,0.0,0.0,7,1.0,1.33,1.33,1.62,2.7,1.1,0.2,0.2,0.24,0.45,0.45,0.41,0.17,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,0.0
March,21,9,AVL,BHA,0,5.0,MID,0.9%,2.0,570.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,127.8,157.6,116.0,40.2,2.0,0.0,0.4,5.2,3.7,131827.0,77810.0,0.0,0.0,7,1.0,1.02,1.02,0.78,2.75,1.05,0.16,0.16,0.12,0.28,0.28,0.42,0.16,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,9.0
Lallana,21,9,AVL,BHA,0,6.2,MID,0.4%,2.5,470.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,42.0,130.9,95.0,26.5,2.5,0.0,0.4,2.4,1.9,10370.0,67178.0,-3.0,3.0,8,0.0,0.23,0.23,1.06,2.53,1.35,0.04,0.04,0.2,0.25,0.25,0.48,0.26,16,8,1,3,4.0,11.0,14,6,11.02,9.49,9.06,6.02,3.48,9.25,11.7,57.0,35.0,12.54,6,2.5714285714285716,1.2857142857142858,2.142857142857143,1.8171428571428572,1.7085714285714286,1.2114285714285715,1.1028571428571428,0.6057142857142858,1.4628571428571429,1.062857142857143,9.857142857142858,8.142857142857142,1.7757142857142856,4.0
