Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Benrahma,21,8,FUL,WHU,1,6.0,MID,0.2%,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.0,0.0,0.2,0.5,0.0,0.1,0.2,1.0,14822.0,3675.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,2,2,3.0,13.0,10,8,10.05,10.05,8.06,7.3,2.75,19.63,10.81,22.0,58.0,10.11,17,1.0,2.0,0.5714285714285714,1.0314285714285714,0.812857142857143,1.6428571428571428,1.4257142857142857,-0.6114285714285714,1.7557142857142856,1.647142857142857,4.0,5.857142857142857,0.9985714285714286,4.0
Guaita,21,8,LEE,CRY,1,5.0,GKP,4.2%,1.3,630.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,20.0,3.0,104.0,144.6,0.0,0.0,14.5,1.3,1.0,0.3,3.8,2.7,294164.0,212773.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.11,0.11,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
Kouyaté,21,8,LEE,CRY,1,5.0,MID,0.7%,2.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,148.0,11.9,65.0,22.6,2.0,0.0,0.4,4.4,3.1,60268.0,39064.0,0.0,0.0,7,1.0,0.59,0.59,0.02,1.05,1.03,0.08,0.08,0.0,0.09,0.09,0.15,0.15,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
Zaha,21,8,LEE,CRY,1,7.4,MID,27.9%,7.7,630.0,5.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,129.0,215.0,127.1,312.0,65.5,7.7,2.0,1.0,6.6,7.0,2103106.0,879995.0,4.0,-4.0,7,3.0,4.15,2.63,1.7,4.72,0.8,0.59,0.38,0.24,0.84,0.62,0.67,0.11,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,5.0
Townsend,21,8,LEE,CRY,1,6.0,MID,2.8%,2.0,611.0,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,106.0,168.6,182.9,66.0,41.8,2.0,0.0,0.3,5.0,4.3,343150.0,232512.0,0.0,0.0,7,1.0,0.57,0.57,1.66,2.78,1.27,0.08,0.08,0.24,0.33,0.33,0.41,0.19,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
Mitchell,21,8,LEE,CRY,1,4.2,DEF,24.5%,1.0,540.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,90.2,12.8,19.0,12.2,1.0,0.0,0.2,3.6,2.5,1264399.0,521310.0,2.0,-2.0,6,0.0,0.11,0.11,0.0,1.45,1.34,0.02,0.02,0.0,0.02,0.02,0.24,0.22,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
Ward,21,8,LEE,CRY,1,4.4,DEF,1.2%,0.7,450.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,66.8,15.7,4.0,8.7,0.7,0.0,0.2,2.0,1.8,56460.0,101981.0,-1.0,1.0,5,0.0,0.0,0.0,0.01,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.11,0.11,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
McArthur,21,8,LEE,CRY,1,5.3,MID,0.1%,0.3,428.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,76.8,45.6,13.0,13.6,0.3,0.0,0.1,1.7,1.8,3480.0,11006.0,-2.0,2.0,5,0.0,0.09,0.09,0.56,0.71,0.12,0.02,0.02,0.12,0.14,0.14,0.15,0.03,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
Schlupp,21,8,LEE,CRY,1,5.5,MID,0.1%,2.7,380.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,72.6,52.2,59.0,18.4,2.7,0.0,0.5,3.1,3.4,8762.0,11360.0,0.0,0.0,5,0.0,0.2,0.2,0.55,1.85,1.35,0.05,0.05,0.13,0.17,0.17,0.42,0.31,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,1.0
Ayew,21,8,LEE,CRY,1,5.7,FWD,1.8%,0.3,359.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,7.0,72.0,10.7,0.3,0.0,0.1,2.1,2.4,75622.0,393140.0,-3.0,3.0,5,0.0,0.35,0.35,0.0,0.31,0.0,0.09,0.09,0.0,0.09,0.09,0.08,0.0,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,8.0
McCarthy,21,8,LEE,CRY,1,4.5,MID,1.5%,0.0,316.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,47.4,24.6,8.0,8.0,0.0,0.0,0.0,1.8,2.0,104927.0,172330.0,0.0,0.0,4,0.0,0.01,0.01,0.02,0.86,0.86,0.0,0.0,0.0,0.01,0.01,0.24,0.24,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,1.0
Riedewald,21,8,LEE,CRY,1,4.4,MID,1.1%,4.3,284.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,86.0,29.9,17.0,13.4,4.3,1.0,1.0,3.4,3.0,90638.0,31335.0,-1.0,1.0,5,1.0,0.34,0.34,0.15,0.91,0.46,0.11,0.11,0.05,0.16,0.16,0.29,0.15,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
Batshuayi,21,8,LEE,CRY,1,5.8,FWD,0.8%,4.0,279.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.8,15.0,109.0,16.0,4.0,0.0,0.7,2.4,2.8,39158.0,131516.0,-2.0,2.0,5,0.0,0.42,0.42,0.75,1.28,0.86,0.14,0.14,0.24,0.38,0.38,0.42,0.28,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
Sakho,21,8,LEE,CRY,1,4.5,DEF,0.3%,0.3,275.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.6,1.6,6.0,4.5,0.3,0.0,0.1,0.9,1.0,21962.0,14729.0,0.0,0.0,4,0.0,0.02,0.02,0.0,0.51,0.51,0.01,0.01,0.0,0.01,0.01,0.17,0.17,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
Dann,21,8,LEE,CRY,1,4.4,DEF,0.7%,1.0,270.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.8,1.5,42.0,9.4,1.0,0.0,0.2,2.3,3.3,47396.0,59962.0,-1.0,1.0,3,0.0,0.3,0.3,0.0,0.28,0.28,0.1,0.1,0.0,0.1,0.1,0.09,0.09,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,8.0
Eze,21,8,LEE,CRY,1,5.8,MID,0.3%,0.7,227.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.6,40.9,81.0,15.3,0.7,0.0,0.1,1.4,1.3,16602.0,36891.0,-2.0,2.0,6,0.0,0.87,0.87,0.08,1.05,0.18,0.35,0.35,0.03,0.39,0.39,0.43,0.07,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,13.0
Milivojevic,21,8,LEE,CRY,1,5.7,MID,0.3%,0.7,223.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,30.8,49.5,2.0,8.1,0.7,0.0,0.1,0.9,0.8,5981.0,48901.0,-3.0,3.0,6,0.0,0.13,0.13,0.16,0.72,0.72,0.05,0.05,0.07,0.12,0.12,0.29,0.29,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
Clyne,21,8,LEE,CRY,1,4.5,DEF,0.1%,2.3,161.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.4,17.2,18.0,5.4,2.3,0.0,0.5,1.6,3.5,10575.0,2026.0,0.0,0.0,2,0.0,0.03,0.03,0.04,0.45,0.41,0.02,0.02,0.02,0.04,0.04,0.25,0.23,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,2.0
van Aanholt,21,8,LEE,CRY,1,5.4,DEF,0.3%,0.3,108.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,14.2,19.3,14.0,4.8,0.3,0.0,0.1,0.2,0.5,24359.0,11141.0,-1.0,1.0,2,0.0,0.1,0.1,0.16,0.34,0.14,0.09,0.09,0.13,0.22,0.22,0.29,0.12,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,5.0
Cahill,21,8,LEE,CRY,1,4.5,DEF,0.1%,0.7,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,2.6,0.7,0.0,0.2,0.4,2.0,3879.0,5601.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,0.0
Benteke,21,8,LEE,CRY,1,5.5,FWD,0.2%,0.7,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.3,8.0,1.2,0.7,0.0,0.1,0.5,1.0,17225.0,23970.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,3,1,3.0,8.0,11,10,8.23,6.71,10.64,8.36,-1.65,16.47,6.47,25.0,54.0,8.26,12,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.5657142857142858,1.457142857142857,1.8357142857142856,1.4014285714285715,0.055714285714285716,0.9728571428571428,1.8114285714285714,7.857142857142857,8.285714285714286,1.282857142857143,1.0
Schmeichel,21,8,WOL,LEI,1,5.5,GKP,11.9%,5.3,630.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,124.0,173.6,0.0,0.0,17.4,5.3,1.0,1.0,5.1,4.0,216448.0,361603.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1.42,1.42,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,6.0
Justin,21,8,WOL,LEI,1,4.8,DEF,21.9%,3.3,630.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,118.0,136.4,50.8,41.0,22.9,3.3,0.0,0.7,5.8,4.0,1219130.0,524061.0,3.0,-3.0,7,1.0,0.15,0.15,0.17,1.73,1.57,0.02,0.02,0.02,0.05,0.05,0.25,0.22,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,6.0
Tielemans,21,8,WOL,LEI,1,6.4,MID,1.7%,6.0,630.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,143.0,193.2,74.9,83.0,35.1,6.0,1.0,0.9,4.8,4.4,76304.0,114005.0,-1.0,1.0,7,1.0,2.27,0.74,0.08,2.87,2.2,0.32,0.11,0.01,0.33,0.12,0.41,0.31,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,3.0
Mendy,21,8,WOL,LEI,1,4.5,MID,3.1%,2.7,615.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,89.0,82.4,47.6,8.0,13.7,2.7,0.0,0.6,4.0,2.6,288724.0,145589.0,0.0,0.0,7,0.0,0.01,0.01,0.11,1.04,0.92,0.0,0.0,0.02,0.02,0.02,0.15,0.13,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,3.0
Barnes,21,8,WOL,LEI,1,6.9,MID,4.2%,4.3,594.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,134.6,57.7,260.0,45.2,4.3,0.0,0.6,4.8,4.7,443110.0,432422.0,-1.0,1.0,7,2.0,1.84,1.84,0.09,2.0,0.16,0.28,0.28,0.01,0.29,0.29,0.3,0.02,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,1.0
Castagne,21,8,WOL,LEI,1,5.7,DEF,13.1%,2.3,540.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,136.0,145.0,78.1,86.0,31.0,2.3,2.0,0.4,6.1,5.8,1557714.0,975318.0,2.0,-2.0,6,1.0,0.64,0.64,0.74,1.88,1.21,0.11,0.11,0.12,0.23,0.23,0.31,0.2,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,0.0
Vardy,21,8,WOL,LEI,1,10.0,FWD,18.4%,7.0,468.0,7.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,214.0,272.0,47.8,255.0,57.6,7.0,3.0,0.7,5.5,9.2,1178792.0,1355314.0,0.0,0.0,6,3.0,5.71,2.67,0.65,3.58,0.27,1.1,0.51,0.12,1.22,0.64,0.69,0.05,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,4.0
Praet,21,8,WOL,LEI,1,5.5,MID,0.4%,2.0,412.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,90.6,68.9,74.0,23.1,2.0,0.0,0.4,4.0,3.7,68966.0,58651.0,0.0,0.0,6,1.0,0.29,0.29,0.73,1.23,0.96,0.06,0.06,0.15,0.22,0.22,0.26,0.2,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,6.0
Söyüncü,21,8,WOL,LEI,1,5.3,DEF,4.1%,0.0,360.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,83.4,24.6,44.0,15.2,0.0,0.0,0.0,1.5,2.0,101422.0,740205.0,-2.0,2.0,4,0.0,0.1,0.1,0.11,0.49,0.49,0.03,0.03,0.03,0.05,0.05,0.12,0.12,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,0.0
Evans,21,8,WOL,LEI,1,5.5,DEF,0.2%,2.0,349.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,48.0,61.6,2.2,0.0,6.4,2.0,0.0,0.4,1.5,2.0,10919.0,9229.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,5.0
Pérez,21,8,WOL,LEI,1,6.1,MID,1.0%,0.3,280.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,33.0,36.8,103.0,17.4,0.3,0.0,0.0,1.3,2.0,25302.0,185605.0,-4.0,4.0,4,0.0,0.35,0.35,0.12,1.12,0.83,0.11,0.11,0.04,0.15,0.15,0.35,0.26,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,0.0
Fofana,21,8,WOL,LEI,1,5.0,DEF,0.1%,3.0,270.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,61.6,1.7,2.0,6.5,3.0,0.0,0.6,1.8,3.0,7821.0,1153.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.15,0.15,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,7.0
Maddison,21,8,WOL,LEI,1,7.0,MID,2.3%,2.3,197.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,44.6,64.1,43.0,14.9,2.3,0.0,0.3,2.7,3.2,240872.0,210748.0,0.0,0.0,6,1.0,0.19,0.19,0.17,0.93,0.82,0.09,0.09,0.08,0.17,0.17,0.43,0.38,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,3.0
Fuchs,21,8,WOL,LEI,1,4.5,DEF,0.2%,2.7,190.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,43.0,4.4,0.0,4.7,2.7,0.0,0.6,2.0,3.0,7186.0,4978.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.51,0.51,2,7,5,0,2.0,17.0,9,15,11.75,7.18,8.72,8.72,-1.53,14.78,12.51,33.0,39.0,11.37,6,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.9071428571428571,0.9071428571428571,1.3128571428571427,1.2042857142857142,-0.29857142857142854,2.037142857142857,1.9271428571428573,3.857142857142857,6.857142857142857,1.167142857142857,7.0
