Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Schär,21,15,MCI,NEW,0.0,DEF,4.9,0.1%,0.2,8.0,411.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,60.4,2.6,3.0,6.6,0.2,0.0,0.0,1.6,1.1,5215.0,5006.0,-1.0,1.0,7,0.0,0.02,0.02,0.0,0.24,0.21,0.01,0.01,0.0,0.01,0.01,0.05,0.05,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,0.0
Krafth,21,15,MCI,NEW,0.0,DEF,4.3,0.1%,0.5,6.0,287.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,58.6,29.8,6.0,9.4,0.5,0.0,0.1,1.4,1.5,2164.0,5507.0,-2.0,2.0,4,0.0,0.0,0.0,0.08,1.12,1.03,0.0,0.0,0.03,0.03,0.03,0.35,0.32,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,0.0
Fraser,21,15,MCI,NEW,0.0,MID,5.6,0.2%,1.5,19.0,271.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,40.0,54.6,30.0,12.5,1.5,0.0,0.3,3.4,2.7,15384.0,74386.0,-4.0,4.0,7,0.0,0.08,0.08,0.13,0.71,0.63,0.03,0.03,0.04,0.07,0.07,0.24,0.21,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,0.0
Ritchie,21,15,MCI,NEW,0.0,MID,4.9,0.0%,0.8,5.0,270.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.4,129.0,36.0,20.4,0.8,0.0,0.2,1.0,1.2,2108.0,7423.0,-1.0,1.0,4,0.0,0.11,0.11,0.59,0.64,0.18,0.04,0.04,0.19,0.23,0.23,0.21,0.06,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,1.0
Carroll,21,15,MCI,NEW,0.0,FWD,5.2,0.3%,0.0,11.0,178.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.8,16.9,90.0,12.5,0.0,0.0,0.0,2.1,1.6,45904.0,68394.0,-3.0,3.0,7,0.0,0.31,0.31,0.02,0.43,0.14,0.15,0.15,0.01,0.17,0.17,0.22,0.07,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,1.0
Yedlin,21,15,MCI,NEW,0.0,DEF,4.3,0.2%,0.8,3.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,17.0,2.0,3.5,0.8,0.0,0.2,0.7,1.5,5382.0,23332.0,-2.0,2.0,2,0.0,0.0,0.0,0.03,0.19,0.16,0.0,0.0,0.03,0.03,0.03,0.18,0.16,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,1.0
Dummett,21,15,MCI,NEW,0.0,DEF,4.4,0.0%,0.5,2.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.1,0.0,0.3,0.5,0.0,0.1,0.5,2.0,250.0,1482.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.08,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,0.0
Gayle,21,15,MCI,NEW,0.0,FWD,5.9,0.0%,2.5,10.0,52.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,37.4,16.8,57.0,11.1,2.5,0.0,0.4,1.7,3.3,2417.0,3327.0,-1.0,1.0,3,1.0,0.22,0.22,0.02,0.33,0.12,0.4,0.4,0.03,0.43,0.43,0.61,0.23,12,13,5,3,5.0,17.0,22,18,14.27,11.23,18.53,17.01,-5.78,18.43,8.72,54.0,97.0,15.31,8,1.4615384615384617,0.9230769230769232,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769232,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.5430769230769232,9.846153846153848,3.4615384615384617,1.977692307692308,1.0
Rodrigo,21,15,BUR,LEE,1.0,FWD,5.7,2.3%,3.6,37.0,623.0,2.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,138.0,131.6,211.1,343.0,68.5,3.6,1.0,0.6,6.5,3.1,164519.0,558197.0,-3.0,3.0,12,2.0,2.38,2.38,1.77,5.41,2.17,0.34,0.34,0.26,0.6,0.6,0.78,0.31,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,1.0
Raphinha,21,15,BUR,LEE,1.0,MID,5.4,0.9%,4.2,27.0,594.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0,141.8,220.9,266.0,62.9,4.2,0.0,0.8,5.0,3.0,92527.0,25660.0,-1.0,1.0,9,1.0,1.63,1.63,1.62,4.5,1.97,0.25,0.25,0.25,0.49,0.49,0.69,0.3,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,3.0
Meslier,21,15,BUR,LEE,1.0,GKP,4.6,5.6%,3.8,51.0,1260.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,295.0,416.0,10.0,0.0,42.7,3.8,1.0,0.8,11.1,3.6,472255.0,185550.0,1.0,-1.0,14,0.0,0.0,0.0,0.04,2.47,2.43,0.0,0.0,0.0,0.0,0.0,0.18,0.17,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,11.0
Dallas,21,15,BUR,LEE,1.0,DEF,4.7,9.3%,4.4,52.0,1250.0,3.0,1.0,4.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,279.0,316.4,154.5,223.0,69.5,4.4,0.0,0.9,11.1,3.7,697368.0,331922.0,2.0,-2.0,14,3.0,1.96,1.96,0.87,7.14,5.63,0.14,0.14,0.06,0.2,0.2,0.51,0.4,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,6.0
Ayling,21,15,BUR,LEE,1.0,DEF,4.5,3.7%,1.4,30.0,1239.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,252.0,327.2,199.9,143.0,67.1,1.4,0.0,0.3,6.7,2.1,276844.0,284724.0,0.0,0.0,14,0.0,0.87,0.87,1.64,5.87,4.63,0.06,0.06,0.12,0.18,0.18,0.43,0.34,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,6.0
Klich,21,15,BUR,LEE,1.0,MID,5.5,6.9%,3.6,57.0,1189.0,3.0,4.0,4.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,243.0,312.4,405.9,187.0,90.6,3.6,0.0,0.7,10.4,4.1,976982.0,643521.0,0.0,0.0,14,1.0,2.21,0.69,2.8,8.57,5.61,0.17,0.05,0.21,0.38,0.26,0.64,0.42,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,3.0
Bamford,21,15,BUR,LEE,1.0,FWD,6.4,43.4%,4.6,83.0,1186.0,9.0,3.0,4.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,272.0,371.6,99.6,703.0,117.5,4.6,1.0,0.7,13.0,5.9,3982530.0,1370715.0,9.0,-9.0,14,9.0,8.65,8.65,0.49,10.38,1.71,0.65,0.65,0.04,0.69,0.69,0.78,0.13,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,8.0
Harrison,21,15,BUR,LEE,1.0,MID,5.4,2.0%,4.4,54.0,1069.0,2.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,180.0,283.4,414.0,221.0,92.0,4.4,1.0,0.8,10.0,4.2,348558.0,296917.0,-1.0,1.0,13,2.0,2.09,2.09,3.12,8.97,4.42,0.17,0.17,0.26,0.43,0.43,0.75,0.37,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,3.0
Cooper,21,15,BUR,LEE,1.0,DEF,4.4,0.5%,2.6,27.0,971.0,1.0,0.0,3.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,223.0,279.0,7.7,58.0,34.5,2.6,0.0,0.6,6.1,2.5,47279.0,67228.0,-1.0,1.0,11,1.0,0.43,0.43,0.0,4.93,4.93,0.04,0.04,0.0,0.04,0.04,0.46,0.46,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,0.0
Phillips,21,15,BUR,LEE,1.0,MID,4.9,1.4%,2.8,28.0,945.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,166.0,219.6,223.2,35.0,47.9,2.8,0.0,0.6,5.7,2.5,183904.0,285494.0,-1.0,1.0,11,0.0,0.17,0.17,1.32,3.98,3.13,0.02,0.02,0.12,0.14,0.14,0.38,0.3,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,3.0
Koch,21,15,BUR,LEE,1.0,DEF,4.4,0.4%,1.4,32.0,908.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,176.0,48.9,89.0,31.4,1.4,1.0,0.3,7.3,2.9,52343.0,70590.0,-1.0,1.0,11,0.0,0.46,0.46,0.13,3.96,3.82,0.05,0.05,0.01,0.06,0.06,0.39,0.38,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,0.0
Alioski,21,15,BUR,LEE,1.0,DEF,4.4,1.6%,2.8,34.0,728.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,155.0,158.0,157.3,123.0,44.1,2.8,1.0,0.6,7.7,2.8,126989.0,60291.0,-1.0,1.0,12,1.0,1.13,1.13,1.55,5.16,3.11,0.14,0.14,0.19,0.33,0.33,0.63,0.38,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,6.0
Costa,21,15,BUR,LEE,1.0,MID,5.2,3.6%,0.4,35.0,668.0,2.0,2.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,152.6,112.2,190.0,45.3,0.4,1.0,0.1,6.7,3.5,1046663.0,943761.0,-3.0,3.0,10,2.0,0.9,0.9,0.49,3.1,1.98,0.12,0.12,0.07,0.19,0.19,0.41,0.26,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,0.0
Struijk,21,15,BUR,LEE,1.0,DEF,3.9,2.2%,0.0,2.0,299.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,56.6,17.4,12.0,8.3,0.0,0.0,0.0,0.5,0.4,199489.0,175839.0,-1.0,1.0,5,0.0,0.16,0.16,0.02,0.72,0.72,0.05,0.05,0.01,0.05,0.05,0.22,0.22,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,7.0
Roberts,21,15,BUR,LEE,1.0,MID,4.7,0.1%,0.4,8.0,237.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,33.7,25.0,7.6,0.4,0.0,0.1,1.7,1.0,3852.0,7318.0,-3.0,3.0,8,0.0,0.07,0.07,0.59,1.1,0.53,0.03,0.03,0.23,0.26,0.26,0.43,0.21,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,0.0
Shackleton,21,15,BUR,LEE,1.0,MID,4.8,0.0%,0.6,8.0,214.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.4,35.5,12.0,7.8,0.6,0.0,0.1,1.7,1.3,1528.0,3933.0,-2.0,2.0,6,0.0,0.0,0.0,0.12,1.54,1.54,0.0,0.0,0.05,0.05,0.05,0.66,0.66,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,1.0
Poveda-Ocampo,21,15,BUR,LEE,1.0,MID,4.4,0.4%,0.4,7.0,181.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.8,43.7,79.0,15.4,0.4,0.0,0.1,1.6,1.0,41983.0,43038.0,-1.0,1.0,7,0.0,0.66,0.66,0.89,1.65,0.1,0.35,0.35,0.47,0.82,0.82,0.88,0.06,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,1.0
Hernández,21,15,BUR,LEE,1.0,MID,5.7,0.3%,1.4,13.0,161.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.6,48.5,39.0,13.6,1.4,0.0,0.2,2.3,2.6,18989.0,122746.0,-3.0,3.0,5,0.0,0.73,0.73,0.77,2.24,0.76,0.41,0.41,0.43,0.84,0.84,1.24,0.42,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,1.0
Llorente,21,15,BUR,LEE,1.0,DEF,4.4,0.0%,0.0,0.0,81.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,30.2,0.9,0.0,3.1,0.0,0.0,0.0,0.0,0.0,2995.0,3187.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.08,14,14,5,2,7.0,24.0,30,17,24.07,22.54,29.06,25.25,-2.71,6.58,14.14,120.0,107.0,18.5,16,0.6153846153846154,1.4615384615384617,1.0,0.7938461538461539,0.7938461538461539,1.4576923076923076,1.3407692307692307,-0.5469230769230771,1.0423076923076924,0.7292307692307692,4.6923076923076925,8.846153846153848,0.8807692307692307,0.0
Callum Robinson,21,15,LIV,WBA,0.0,FWD,5.5,0.5%,1.0,31.0,589.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,91.6,115.7,136.0,33.8,1.0,1.0,0.2,5.6,2.4,133540.0,130275.0,0.0,0.0,13,2.0,0.5,0.5,0.37,1.35,0.57,0.08,0.08,0.06,0.13,0.13,0.2,0.09,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Johnstone,21,15,LIV,WBA,0.0,GKP,4.5,1.9%,4.0,50.0,1260.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,63.0,7.0,279.0,451.8,0.0,0.0,45.2,4.0,1.0,0.9,11.1,3.6,170320.0,91194.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Ajayi,21,15,LIV,WBA,0.0,DEF,4.8,0.2%,2.6,22.0,1170.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,162.0,227.6,18.4,28.0,27.3,2.6,0.0,0.5,4.6,1.7,9765.0,22415.0,-2.0,2.0,13,0.0,0.17,0.17,0.02,0.57,0.55,0.01,0.01,0.0,0.01,0.01,0.04,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,9.0
Furlong,21,15,LIV,WBA,0.0,DEF,4.5,0.3%,3.4,36.0,1148.0,1.0,2.0,2.0,25.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,175.0,226.0,142.7,140.0,51.0,3.4,0.0,0.8,8.0,2.8,30970.0,20217.0,0.0,0.0,13,1.0,0.54,0.54,1.31,1.47,0.51,0.04,0.04,0.1,0.14,0.14,0.11,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Gallagher,21,15,LIV,WBA,0.0,MID,5.5,0.1%,4.4,31.0,889.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,132.0,181.2,111.7,127.0,41.9,4.4,0.0,0.8,5.6,3.1,15006.0,6936.0,0.0,0.0,10,2.0,0.75,0.75,0.41,1.09,0.35,0.08,0.08,0.04,0.12,0.12,0.11,0.04,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Sawyers,21,15,LIV,WBA,0.0,MID,4.8,0.0%,2.0,21.0,869.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,111.0,102.8,64.9,4.0,17.2,2.0,0.0,0.4,4.4,1.8,1733.0,3891.0,-2.0,2.0,12,0.0,0.06,0.06,0.18,0.6,0.53,0.01,0.01,0.02,0.02,0.02,0.06,0.05,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Diangana,21,15,LIV,WBA,0.0,MID,5.2,0.2%,1.0,28.0,861.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.8,84.8,126.0,34.6,1.0,0.0,0.2,5.4,2.3,43666.0,69476.0,-3.0,3.0,12,1.0,0.57,0.57,0.09,1.03,0.62,0.06,0.06,0.01,0.07,0.07,0.11,0.06,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,2.0
Pereira,21,15,LIV,WBA,0.0,MID,5.6,0.7%,0.0,27.0,785.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,121.0,157.6,323.2,140.0,62.2,0.0,0.0,0.0,4.8,2.7,214937.0,373184.0,-4.0,4.0,10,1.0,0.87,0.87,1.32,1.56,0.69,0.1,0.1,0.15,0.25,0.25,0.18,0.08,19,14,1,4,9.0,10.0,29,7,7.59,7.59,29.14,26.1,-18.51,15.48,9.67,52.0,119.0,6.26,1,2.5714285714285716,1.3571428571428572,2.2142857142857144,2.072142857142857,1.8,1.3157142857142858,1.0435714285714286,0.7564285714285715,0.6992857142857142,1.3942857142857144,11.214285714285712,3.4285714285714284,1.887857142857143,4.0
