Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
James,21,8,SHU,CHE,5.0,DEF,12.2,4.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,181.4,161.2,65.0,41.0,4.2,0.0,0.8,6.6,4.7,72540.0,32583.0,0.0,0.0,7,0.0,0.07,0.07,0.09999999999999998,0.22999999999999998,0.22999999999999976,0.03,0.03,0.16,0.19,0.19,0.38,0.35,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Mount,21,8,SHU,CHE,6.8,MID,4.7,2.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,143.2,167.4,186.0,49.7,2.8,0.0,0.4,4.0,3.9,15982.0,26775.0,-2.0,2.0,7,0.0,0.21000000000000008,0.21000000000000008,0.0,0.32000000000000006,0.09999999999999987,0.13,0.13,0.19,0.32,0.32,0.33,0.19,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Chilwell,21,8,SHU,CHE,6.0,DEF,27.1,5.8,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,178.8,127.0,50.7,5.8,0.0,1.0,6.8,8.2,312611.0,22693.0,5.0,-5.0,5,1.0,0.82,0.82,0.17000000000000004,0.54,0.37,0.19,0.19,0.11,0.3,0.3,0.3,0.21,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Abraham,21,8,SHU,CHE,7.2,FWD,2.2,3.8,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,113.0,71.6,224.0,41.0,3.8,0.0,0.5,3.8,3.9,14733.0,5945.0,-3.0,3.0,7,1.0,0.3400000000000001,0.3400000000000001,0.16999999999999998,0.32000000000000006,0.0,0.52,0.52,0.06,0.58,0.58,0.35,0.01,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Mendy,21,8,SHU,CHE,5.1,GKP,6.3,3.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,43.8,0.0,0.0,4.4,3.8,0.0,0.7,4.1,5.2,126800.0,17720.0,1.0,-1.0,4,0.0,0.0,0.0,0.0,0.29000000000000004,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.08,0.08,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Azpilicueta,21,8,SHU,CHE,5.8,DEF,3.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,39.2,33.0,14.4,1.8,0.0,0.3,2.9,3.4,2699.0,29011.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.03,0.03,0.3,0.28,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Christensen,21,8,SHU,CHE,4.8,DEF,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.1,20.0,9.5,0.2,0.0,0.0,0.0,0.0,280.0,1293.0,-2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.39,0.39,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Alonso,21,8,SHU,CHE,5.7,DEF,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.1,20.0,8.5,0.0,0.0,0.0,0.4,0.7,775.0,8414.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.04,0.04,0.12,0.1,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Kovacic,21,8,SHU,CHE,5.3,MID,0.3,1.2,5.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.6,26.6,14.0,7.5,1.2,0.0,0.2,1.7,2.2,350.0,1630.0,-2.0,2.0,4,0.0,0.04,0.04,0.08,0.2200000000000002,0.18000000000000016,0.02,0.02,0.04,0.06,0.06,0.6,0.57,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Ziyech,21,8,SHU,CHE,8.1,MID,11.5,6.8,11.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,101.2,114.2,34.0,25.0,6.8,1.0,0.8,3.3,6.8,494989.0,12229.0,1.0,-1.0,4,0.0,0.09,0.09,1.79,0.78,0.24000000000000002,0.06,0.06,1.08,1.14,1.14,0.59,0.13,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Pulisic,21,8,SHU,CHE,8.2,MID,2.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,14.1,72.0,11.3,1.2,0.0,0.1,0.7,2.0,695.0,89041.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.03,0.15,0.15,0.44,0.33,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Hudson-Odoi,21,8,SHU,CHE,5.7,MID,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,70.4,53.0,17.3,0.2,0.0,0.0,1.9,2.8,489.0,2240.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.29,0.4,0.4,0.47,0.29,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Caballero,21,8,SHU,CHE,4.8,GKP,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,96.0,772.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Tomori,21,8,SHU,CHE,4.8,DEF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,193.0,878.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Giroud,21,8,SHU,CHE,6.7,FWD,0.6,0.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.9,6.0,1.1,0.5,0.0,0.1,0.4,1.0,509.0,1858.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Arrizabalaga,21,8,SHU,CHE,4.8,GKP,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,5.0,0.5,0.0,0.1,1.2,2.0,128.0,4266.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Callum Robinson,21,8,TOT,WBA,5.5,FWD,0.7,2.0,2.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,74.1,120.0,27.6,2.0,0.0,0.4,4.5,3.1,3838.0,9179.0,0.0,0.0,8,0.0,0.09999999999999998,0.09999999999999998,0.13000000000000003,0.51,0.36,0.09,0.09,0.06,0.15,0.15,0.26,0.12,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Johnstone,21,8,TOT,WBA,4.5,GKP,1.0,4.5,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,224.8,0.0,0.0,22.5,4.5,0.0,1.0,5.8,3.2,4669.0,5481.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Livermore,21,8,TOT,WBA,4.8,MID,0.1,1.2,2.0,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,42.6,25.0,13.2,1.2,0.0,0.3,2.5,1.5,155.0,666.0,-2.0,2.0,8,0.0,0.04000000000000001,0.04000000000000001,0.0,0.04999999999999999,0.0,0.03,0.03,0.02,0.05,0.05,0.07,0.04,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Ajayi,21,8,TOT,WBA,4.8,DEF,0.2,1.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,109.8,3.6,4.0,11.7,1.2,0.0,0.3,1.5,1.0,211.0,771.0,-2.0,2.0,7,0.0,0.0,0.0,0.0,0.11000000000000001,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.04,0.04,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Furlong,21,8,TOT,WBA,4.5,DEF,0.1,3.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,118.4,95.4,97.0,31.2,3.0,0.0,0.7,3.8,2.4,281.0,1053.0,0.0,0.0,7,0.0,0.07999999999999999,0.07999999999999999,0.3400000000000001,0.41000000000000003,0.010000000000000009,0.04,0.04,0.15,0.19,0.19,0.15,0.06,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Diangana,21,8,TOT,WBA,5.4,MID,0.4,2.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,71.9,108.0,27.6,2.0,0.0,0.4,3.9,2.6,261.0,5751.0,-1.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.01,0.09,0.09,0.13,0.07,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Pereira,21,8,TOT,WBA,5.9,MID,1.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6,150.4,99.0,37.0,1.5,0.0,0.3,4.2,3.6,615.0,42661.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.15,0.15,0.12,0.05,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Townsend,21,8,TOT,WBA,4.5,DEF,0.1,3.5,,,,,,,,,,,,,,,100.4,69.9,31.0,20.1,3.5,,0.8,3.6,2.7,,,0.0,0.0,6,,,,,,,0.01,0.01,0.03,0.04,0.04,0.09,0.06,18,,,,,,,,,,,,,,,,,
Bartley,21,8,TOT,WBA,4.5,DEF,0.2,0.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,117.2,1.3,37.0,15.5,0.2,0.0,0.0,2.2,2.0,92.0,1093.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.09,0.09,0.1,0.1,0.0,0.1,0.1,0.06,0.06,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
O'Shea,21,8,TOT,WBA,4.3,DEF,0.2,0.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.2,22.6,22.0,13.5,0.5,0.0,0.1,1.2,1.0,259.0,867.0,-2.0,2.0,5,0.0,0.020000000000000004,0.020000000000000004,0.06,0.09999999999999998,0.08999999999999997,0.01,0.01,0.02,0.03,0.03,0.09,0.08,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Sawyers,21,8,TOT,WBA,4.8,MID,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,37.4,2.0,7.8,0.2,0.0,0.0,1.9,1.5,24.0,200.0,-2.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.06,0.06,0.12,0.1,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Grant,21,8,TOT,WBA,5.9,FWD,0.0,3.8,2.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,28.7,72.0,14.4,3.8,0.0,0.6,2.5,3.8,629.0,1196.0,-1.0,1.0,4,0.0,0.43000000000000005,0.43000000000000005,0.0,0.33,0.0,0.17,0.17,0.04,0.21,0.21,0.17,0.03,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Ivanovic,21,8,TOT,WBA,4.5,DEF,0.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10.9,57.0,12.9,2.2,0.0,0.5,2.0,3.0,479.0,1578.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.02,0.14,0.14,0.08,0.08,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Gibbs,21,8,TOT,WBA,4.4,DEF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,13.2,2.0,2.3,0.0,0.0,0.0,-0.7,-1.5,183.0,1248.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.2,0.19,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Edwards,21,8,TOT,WBA,4.8,MID,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.8,39.0,6.4,0.5,0.0,0.1,1.0,1.0,48.0,103.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.11,0.11,0.16,0.04,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Robson-Kanu,21,8,TOT,WBA,5.2,FWD,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,10.7,16.0,3.4,0.0,0.0,0.0,0.6,1.0,34.0,624.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.03,0.12,0.12,0.12,0.03,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Phillips,21,8,TOT,WBA,5.1,MID,0.0,0.8,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,25.7,14.0,5.5,0.8,0.0,0.2,1.0,0.8,137.0,270.0,-4.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.22,0.25,0.25,0.22,0.0,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Field,21,8,TOT,WBA,4.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.0,2.0,0.0,0.0,0.0,0.6,1.0,20.0,81.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Harper,21,8,TOT,WBA,4.4,MID,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.4,0.0,0.0,0.0,0.2,1.0,2730.0,2795.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Hegazi,21,8,TOT,WBA,4.2,DEF,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.3,0.0,2.0,1.5,0.0,0.4,1.4,6.0,103.0,3712.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999998,0.7999999999999998,1.870000000000001,1.8699999999999992,-1.0700000000000003,-0.030000000000001137,-0.15000000000000036,6.0,4.0,0.5800000000000001
Fred,21,8,eve,MUN,5.3,MID,0.2,1.8,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,48.8,51.0,11.0,11.0,1.8,0.0,0.3,1.7,1.5,1306.0,989.0,-2.0,2.0,6,0.0,0.0,0.0,0.61,0.5800000000000001,0.26000000000000006,0.02,0.02,0.15,0.18,0.18,0.24,0.16,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
de Gea,21,8,eve,MUN,5.4,GKP,3.8,3.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,105.8,0.0,0.0,10.7,3.2,0.0,0.6,2.8,2.1,5838.0,10619.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Maguire,21,8,eve,MUN,5.4,DEF,3.1,4.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,129.2,30.1,118.0,27.8,4.5,0.0,0.8,3.9,3.0,10625.0,10904.0,-1.0,1.0,7,0.0,0.08000000000000002,0.08000000000000002,0.0,0.8300000000000003,0.8399999999999999,0.06,0.06,0.01,0.07,0.07,0.32,0.31,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Rashford,21,8,eve,MUN,9.6,MID,8.6,6.0,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,168.0,181.7,244.0,59.4,6.0,0.0,0.6,3.6,5.0,48564.0,84346.0,1.0,-1.0,7,0.0,0.3600000000000001,0.3600000000000001,0.16000000000000003,0.7400000000000002,0.26,0.26,0.26,0.09,0.35,0.35,0.41,0.13,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Shaw,21,8,eve,MUN,4.9,DEF,1.0,3.5,7.0,66.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,113.4,113.8,29.0,25.8,3.5,0.0,0.7,2.9,2.0,3795.0,6312.0,-1.0,1.0,7,0.0,0.0,0.0,0.22,0.28,0.06000000000000005,0.01,0.01,0.07,0.07,0.07,0.18,0.13,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Fernandes,21,8,eve,MUN,10.5,MID,22.4,8.2,17.0,90.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,51.0,328.4,314.1,205.0,84.8,8.2,1.0,0.8,5.0,7.6,178271.0,97919.0,0.0,0.0,7,2.0,0.36999999999999966,0.37000000000000005,0.42000000000000015,0.75,0.28,0.48,0.13,0.29,0.77,0.41,0.44,0.13,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Lindelöf,21,8,eve,MUN,4.9,DEF,1.2,3.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,100.8,17.7,8.0,12.7,3.0,0.0,0.6,2.9,2.3,3392.0,6310.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.21999999999999997,0.21999999999999997,0.02,0.02,0.01,0.04,0.04,0.16,0.16,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
Wan-Bissaka,21,8,eve,MUN,5.4,DEF,8.7,4.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,127.8,37.2,48.0,21.2,4.5,0.0,0.8,3.3,3.0,18813.0,29725.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.050000000000000044,0.04999999999999999,0.02,0.02,0.01,0.03,0.03,0.11,0.08,14,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.5900000000000007,1.6000000000000005,0.370000000000001,0.3799999999999999,1.22,0.02999999999999936,0.25,7.0,9.0,2.380000000000001
