Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Pérez,21,9,liv,LEI,6.1,MID,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.8,103.0,17.4,0.0,0.0,0.0,1.3,2.0,838.0,6284.0,-4.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.04,0.15,0.15,0.35,0.26,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Albrighton,21,9,liv,LEI,5.3,MID,0.1,1.5,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.6,62.1,8.0,12.3,1.5,0.0,0.3,1.5,1.3,234.0,492.0,-2.0,2.0,6,0.0,0.06,0.06,0.11000000000000004,0.27999999999999997,0.11,0.02,0.02,0.2,0.22,0.22,0.26,0.04,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Ndidi,21,9,liv,LEI,4.8,MID,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,1.5,0.0,4.9,0.0,0.0,0.0,1.0,2.5,108.0,2032.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Amartey,21,9,liv,LEI,3.9,DEF,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,1.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,885.0,5057.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Thomas,21,9,liv,LEI,4.3,DEF,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,1.7,11.0,3.5,0.5,0.0,0.1,0.5,1.0,580.0,1054.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.0,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Iheanacho,21,9,liv,LEI,5.6,FWD,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,38.1,29.0,7.6,0.0,0.0,0.0,0.7,1.3,545.0,1532.0,-4.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.34,0.44,0.44,0.44,0.0,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Ünder,21,9,liv,LEI,5.9,MID,0.1,2.2,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.4,41.5,18.0,10.7,2.2,0.0,0.4,1.7,2.5,1321.0,1638.0,-1.0,1.0,4,0.0,0.02,0.02,0.0,0.16000000000000014,0.14,0.02,0.02,1.39,1.41,1.41,2.12,0.71,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Slimani,21,9,liv,LEI,5.0,FWD,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.7,6.0,1.8,0.0,0.0,0.0,0.2,1.0,684.0,870.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.41,0.94,0.94,0.94,0.0,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Morgan,21,9,liv,LEI,4.4,DEF,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,0.0,0.3,0.5,0.0,0.1,0.7,1.0,450.0,656.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Choudhury,21,9,liv,LEI,4.8,MID,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,0.5,0.0,0.0,0.0,0.4,1.0,157.0,354.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
James,21,9,liv,LEI,4.3,MID,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,4272.0,-2.0,2.0,8,0.0,0.07,0.07,0.14,0.22999999999999998,0.09999999999999998,0.1,0.1,0.11,0.21,0.21,0.33,0.24,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
James,21,9,liv,LEI,4.3,MID,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,4272.0,-2.0,2.0,8,0.0,0.24000000000000002,0.24000000000000002,0.12,-0.5899999999999999,-0.6400000000000001,0.1,0.1,0.11,0.21,0.21,0.33,0.24,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
James,21,9,liv,LEI,4.3,MID,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,4272.0,-2.0,2.0,9,0.0,-0.14,-0.14,0.020000000000000018,0.8899999999999999,0.7799999999999999,0.02,0.02,0.03,0.06,0.06,0.22,0.18,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
James,21,9,liv,LEI,4.3,MID,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,4272.0,-2.0,2.0,9,0.0,0.03,0.03,0.0,0.07000000000000006,0.039999999999999813,0.02,0.02,0.03,0.06,0.06,0.22,0.18,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Pope,21,9,CRY,BUR,5.4,GKP,10.5,6.0,10.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,30.0,203.4,0.0,0.0,20.3,6.0,0.0,1.1,7.2,4.9,9111.0,26786.0,-1.0,1.0,8,0.0,0.0,0.0,0.0,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.03,0.03,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Taylor,21,9,CRY,BUR,4.4,DEF,2.9,4.5,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,136.8,82.5,11.0,23.0,4.5,0.0,1.0,6.6,3.6,5778.0,26870.0,-1.0,1.0,8,0.0,0.0,0.0,0.01999999999999999,0.30000000000000004,0.29000000000000004,0.0,0.0,0.03,0.03,0.03,0.2,0.17,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Westwood,21,9,CRY,BUR,5.3,MID,0.5,2.5,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,118.4,130.6,53.0,30.2,2.5,0.0,0.5,4.5,3.0,802.0,2868.0,-2.0,2.0,8,0.0,0.0,0.0,0.0,0.81,0.81,0.01,0.01,0.14,0.15,0.15,0.34,0.27,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Brownhill,21,9,CRY,BUR,5.0,MID,0.0,2.2,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,88.8,94.0,55.0,23.8,2.2,0.0,0.4,3.6,2.2,278.0,317.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.05,0.09,0.09,0.2,0.15,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
McNeil,21,9,CRY,BUR,5.8,MID,0.4,2.5,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.0,179.0,40.0,32.7,2.5,0.0,0.4,3.6,2.6,589.0,2635.0,-2.0,2.0,8,0.0,0.09999999999999999,0.09999999999999999,0.30999999999999994,0.3600000000000001,0.0,0.02,0.02,0.1,0.12,0.12,0.13,0.06,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Wood,21,9,CRY,BUR,6.2,FWD,1.0,3.5,8.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,93.4,47.6,246.0,38.1,3.5,0.0,0.6,4.2,3.2,1965.0,8069.0,-3.0,3.0,8,1.0,1.2200000000000002,1.2200000000000002,0.12000000000000001,1.65,0.29999999999999993,0.39,0.39,0.02,0.41,0.41,0.49,0.07,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Tarkowski,21,9,CRY,BUR,5.4,DEF,2.5,3.8,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,111.2,32.7,87.0,23.2,3.8,0.0,0.7,3.9,3.5,7181.0,8268.0,-1.0,1.0,6,0.0,0.020000000000000018,0.020000000000000018,0.03,0.36000000000000004,0.36000000000000004,0.13,0.13,0.03,0.17,0.17,0.09,0.09,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Long,21,9,CRY,BUR,4.5,DEF,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,11.5,16.0,12.2,0.2,0.0,0.0,2.4,1.8,443.0,1499.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.07,0.07,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Barnes,21,9,CRY,BUR,6.0,FWD,0.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,78.0,117.0,21.4,1.5,0.0,0.2,1.5,1.8,911.0,1216.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.05,0.19,0.19,0.21,0.07,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Lowton,21,9,CRY,BUR,4.4,DEF,0.1,3.5,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,49.4,23.0,1.0,7.4,3.5,0.0,0.8,3.2,3.5,1455.0,589.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.050000000000000044,0.04999999999999999,0.0,0.0,0.08,0.08,0.08,0.13,0.05,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Bardsley,21,9,CRY,BUR,4.5,DEF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,12.9,6.0,5.1,0.0,0.0,0.0,0.2,0.3,125.0,1562.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.04,0.03,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Rodriguez,21,9,CRY,BUR,5.8,FWD,0.3,1.8,4.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,21.6,35.8,59.0,11.7,1.8,0.0,0.3,1.6,1.5,546.0,929.0,-2.0,2.0,6,0.0,0.12,0.12,0.31,0.43999999999999995,0.0,0.09,0.09,0.27,0.37,0.37,0.36,0.0,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Stephens,21,9,CRY,BUR,4.4,MID,5.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,7.3,21.0,5.3,0.2,0.0,0.0,1.1,1.7,1213.0,65551.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.07,0.04,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Brady,21,9,CRY,BUR,5.0,MID,0.0,1.2,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.8,5.8,23.0,5.3,1.2,0.0,0.2,1.4,1.4,78.0,292.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.05,0.02,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Mee,21,9,CRY,BUR,4.9,DEF,0.2,3.5,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.8,0.1,4.0,5.2,3.5,0.0,0.7,2.9,7.0,3388.0,930.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.0,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Dunne,21,9,CRY,BUR,4.0,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,21.2,38.0,12.6,0.0,0.0,0.0,2.0,4.0,15611.0,38277.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.05,0.16,0.16,0.05,0.02,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Pieters,21,9,CRY,BUR,4.3,DEF,0.3,0.2,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,2.0,17.0,2.6,0.2,0.0,0.0,1.2,1.7,108.0,3585.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.05,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Vydra,21,9,CRY,BUR,4.9,FWD,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,27.4,67.0,10.4,0.5,0.0,0.1,1.2,1.2,2600.0,5051.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.22,0.45,0.45,0.5,0.05,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Gudmundsson,21,9,CRY,BUR,5.4,MID,0.0,1.2,3.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.4,32.0,24.0,7.1,1.2,0.0,0.2,1.7,2.2,39.0,113.0,-1.0,1.0,4,0.0,0.29000000000000004,0.29000000000000004,0.06,0.36,0.020000000000000004,0.14,0.14,0.06,0.2,0.2,0.18,0.04,17,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.75,1.75,1.2799999999999994,1.2799999999999994,0.4700000000000002,-0.17999999999999972,0.5,7.0,7.0,1.7500000000000009
Areola,21,9,EVE,FUL,4.5,GKP,1.3,4.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,246.0,0.0,0.0,24.4,4.0,0.0,0.9,5.1,2.9,4764.0,5782.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Cairney,21,9,EVE,FUL,5.3,MID,0.2,3.0,4.0,57.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,168.4,253.6,88.0,51.0,3.0,0.0,0.6,4.5,3.0,2701.0,1772.0,-2.0,2.0,8,0.0,0.019999999999999962,0.019999999999999962,0.38,0.52,0.48999999999999977,0.05,0.05,0.12,0.16,0.16,0.42,0.37,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Robinson,21,9,EVE,FUL,4.4,DEF,0.1,3.0,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,128.8,156.9,33.0,32.0,3.0,0.0,0.7,3.2,2.3,926.0,983.0,-1.0,1.0,6,0.0,0.0,0.0,0.13999999999999996,0.19999999999999973,0.06000000000000005,0.01,0.01,0.07,0.08,0.08,0.4,0.33,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Aina,21,9,EVE,FUL,4.5,DEF,0.3,6.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,133.2,75.5,14.0,22.1,6.0,0.0,1.3,5.1,3.8,8364.0,3181.0,0.0,0.0,6,0.0,0.010000000000000002,0.010000000000000002,0.01999999999999999,0.49,0.4500000000000002,0.01,0.01,0.03,0.04,0.04,0.28,0.27,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Cavaleiro,21,9,EVE,FUL,5.3,MID,0.1,0.7,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,49.4,138.2,93.0,28.0,0.7,0.0,0.1,2.1,1.4,60.0,393.0,-2.0,2.0,8,0.0,0.86,0.09999999999999999,0.020000000000000018,0.14,0.020000000000000018,0.17,0.04,0.05,0.22,0.09,0.17,0.11,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Lookman,21,9,EVE,FUL,5.0,MID,0.4,2.3,5.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,130.4,150.2,173.0,45.4,2.3,0.0,0.5,4.0,3.3,3307.0,7047.0,0.0,0.0,6,0.0,0.030000000000000027,0.039999999999999925,0.37,0.96,0.54,0.28,0.14,0.14,0.42,0.28,0.73,0.48,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Ream,21,9,EVE,FUL,4.4,DEF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6,4.7,0.0,8.8,0.0,0.0,0.0,1.6,1.4,76.0,957.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Adarabioyo,21,9,EVE,FUL,4.5,DEF,0.0,3.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,78.8,3.1,30.0,11.3,3.0,0.0,0.7,2.7,2.4,207.0,235.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.05,0.05,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Reed,21,9,EVE,FUL,4.5,MID,0.6,1.3,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,78.8,79.3,11.0,16.9,1.3,0.0,0.3,2.7,2.0,826.0,4570.0,0.0,0.0,6,0.0,0.010000000000000002,0.010000000000000002,0.040000000000000036,0.7,0.65,0.01,0.01,0.15,0.16,0.16,0.38,0.34,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Bryan,21,9,EVE,FUL,4.7,DEF,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,50.6,25.0,13.8,0.3,0.0,0.1,1.5,1.4,185.0,2613.0,-3.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.05,0.05,0.14,0.11,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
Odoi,21,9,EVE,FUL,4.3,DEF,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,20.8,8.0,6.4,0.0,0.0,0.0,0.2,0.3,173.0,363.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.14,0.13,18,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.8699999999999992,1.1099999999999994,2.25,2.25,-1.1399999999999997,-0.4499999999999993,0.1999999999999993,9.0,9.0,1.0799999999999983
